"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"4001309362668","https://ae04.alicdn.com/kf/S55821dd69c834af5a8850f05d28d2ef0t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/274515401965.mp4","Ducare 6Pcs Cosmetic Makeup Brushes Set Eye Shadow Blending Eyeliner Eyelash Eyebrow Brushes for Make up Professional brush","USD 7.60","USD 3.95","48%","USD","7","USD 0.28","93","97.6%","https://s.click.aliexpress.com/e/_DFwQ2rt",,,,,,
"4000093688666","https://ae04.alicdn.com/kf/H635253a062cc48b6887bec6909902b1cO.jpg",,"Makeup Brushes Cleaner Professional Arm Makeup Sponge Cleaner Quick Eyeshadow Makeup Brushes Cleaning Sponge Tools","USD 7.18","USD 3.59","50%","USD","8.0","USD 0.29","68","100.0%","https://s.click.aliexpress.com/e/_DDaULQ3",,,,,,
"1005003653204774","https://ae04.alicdn.com/kf/H34945faaa92f44758c8dac29f3e2a36eG.jpg",,"Simple and Portable Round Brush Storage Rack Eyebrow Pencil Eyeliner Makeup Brush Tool Holder Porous Bit Makeup Brush Holder","USD 7.59","USD 3.04","60%","USD","7","USD 0.21","48","98.0%","https://s.click.aliexpress.com/e/_DeKeelH",,,,,,
"32943016536","https://ae04.alicdn.com/kf/HTB1jHEjXU_rK1Rjy0Fcq6zEvVXar.jpg",,"1Pc Nail Art Brush Holder Stand For 5pcs Makeup Nail Brush Pens Clear/Pink/Black DIY Brushes Rest Acrylic Display Manicure Tools","USD 2.24","USD 1.50","33%","USD","10.0","USD 0.15","113","95.0%","https://s.click.aliexpress.com/e/_Dd93ICT",,,,,,
"1005005035198980","https://ae04.alicdn.com/kf/Sa11e6f732e594036a3e400b1ba8c653db.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100106403337.mp4","Wild Eyebrow Brush Square Multifunction Simulated Stereoscopic Painting Hairline Makeup Brush Contour Eyeshadow Concealer Brush","USD 3.25","USD 1.95","40%","USD","20.0","USD 0.39","80","88.6%","https://s.click.aliexpress.com/e/_DF2Q0p5",,,,,,
"1005003902466241","https://ae04.alicdn.com/kf/S85c52807f5d34c35a38cb0aa8291ac98q.jpg",,"Disney Anime Stitch Modeling Makeup Brush Tool Set Gift Lilo & Stitch Cartoon Eyeshadow Makeup Brush","USD 4.72","USD 3.31","30%","USD","7","USD 0.23","29","77.1%","https://s.click.aliexpress.com/e/_DdLFhej",,,,,,
"1005001621425595","https://ae04.alicdn.com/kf/H58c12a6aa1b143c18628b3cd58486e06z.jpg",,"CHICHODO Makeup Brush-2020 New All Animal Hair Eye Brushes Series-Natural Hair Professional Cosmetic Pens-Make Up&Beauty Tool","USD 2.00","USD 2.00","0%","USD","10.0","USD 0.20","101","98.5%","https://s.click.aliexpress.com/e/_Dcfd0NH",,,,,,
"32867860493","https://ae04.alicdn.com/kf/HTB1nwrweyAnBKNjSZFvq6yTKXXaM.jpg",,"ZOREYA Brand High Quality Duo Fiber Makeup Brushes Professional Two-layer Synthetic Hair Black wooden Handle Cosmetic Tools","USD 4.99","USD 3.04","39%","USD","10.0","USD 0.30","22","100.0%","https://s.click.aliexpress.com/e/_DmUal4B",,,,,,
"4000180635937","https://ae04.alicdn.com/kf/Hceb89d7b72a9480493a7ae3f4a6beca5r.jpg",,"1pc Highlighter Makeup brushes Eyeshadow crease multifunctional Make up brush wood handle cosmetic tool natural squirrel hair","USD 3.99","USD 2.99","25%","USD","7","USD 0.21","166","99.2%","https://s.click.aliexpress.com/e/_DmEUySJ",,,,,,
"1005002667131114","https://ae04.alicdn.com/kf/S2f1ba19164324436b57b1d7c92c66e7dN.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310147568385.mp4","Makeup Brush Cleaner Washing Brush Pad Cleaning Mat Cosmetic Brush Cleaner Universal Make up Tool Scrubber Box","USD 6.52","USD 3.26","50%","USD","14.0","USD 0.46","945","96.2%","https://s.click.aliexpress.com/e/_DB93FaT",,,,,,
"1005004473694899","https://ae04.alicdn.com/kf/Sa2152d953d3d443d8033096a286c3bcap.jpg",,"Transparent Pretty Makeup Bags Fashion Laser Travel Cosmetic Bag Toiletry Brush Bags Organizer Necessary Case Wash Make Up Box","USD 5.36","USD 3.38","37%","USD","7","USD 0.24","155","96.0%","https://s.click.aliexpress.com/e/_DEQ4Id5",,,,,,
"1005004370291048","https://ae04.alicdn.com/kf/Scbd6c68a4b0840e6906a8a28d4dd1a533.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100044120487.mp4","Wooden handle mask brush Wet powder blush loose powder foundation brush beauty makeup brush tool beauty for make up","USD 0.91","USD 0.91","0%","USD","7","USD 0.06","50","97.1%","https://s.click.aliexpress.com/e/_Dcx5sHV",,,,,,
