"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003953145310","https://ae04.alicdn.com/kf/S08bc3c50c92543408cbe772733fb10d3q.jpg",,"New DIY Clusterr Eyelash Extension COS Little Devil Segmented False Eyelashes Double Eyelid Makeup Tool","USD 6.50","USD 3.83","41%","USD","12.5","USD 0.48","117","100.0%","https://s.click.aliexpress.com/e/_DdbqtiT",,,,,,
"1005003337309722","https://ae04.alicdn.com/kf/H35a290c9272843ebb046b9253bdea080w.jpg",,"Korean Loose Powder Full Brightening Concealer Mineral Face  Foundation Cosmetics Lasting Makeup Powder Compact Powder Pressed","USD 0.99","USD 0.54","45%","USD","7","USD 0.04","270","96.0%","https://s.click.aliexpress.com/e/_DnMe98J",,,,,,
"4000410299861","https://ae04.alicdn.com/kf/H9c97643d53694e4582868e3ef659f03fM.jpg",,"Flat Goat Wool Rattan Makeup Brushes Profesional Foundation Blush Loose Powder Contour Brush for Beauty Make Up Brushes","USD 5.65","USD 3.39","40%","USD","7","USD 0.24","36","100.0%","https://s.click.aliexpress.com/e/_DkRoczz",,,,,,
"1005003392699441","https://ae04.alicdn.com/kf/H2c044f8ff26c4d3f91be0eb3433ccbc2b.jpeg",,"Face Paint Body Art Color Makeup Paint Drawing Pigment Flash Shine Color Fancy Paint for Party Halloween Carnival Makeup Paint","USD 4.53","USD 2.99","34%","USD","18.0","USD 0.54","38","86.2%","https://s.click.aliexpress.com/e/_DFafP3V",,,,,,
"1005002636472619","https://ae04.alicdn.com/kf/H97ff7bfbd47f4c08a8b9e2588802809eV.jpg",,"Beauty Makeup Sponge Drying Holder Rack Powder Puff Shelf Puff Storage Rack Beauty Tray Metal Drying Bracket Box","USD 1.02","USD 0.48","53%","USD","7","USD 0.03","148","95.2%","https://s.click.aliexpress.com/e/_DDzbpHp",,,,,,
"1005004389735979","https://ae04.alicdn.com/kf/S75f12195ad334dffa0494836918b81b6h.jpg",,"50 Shades Intense Concealer Palette Makeup Artist Covers Spots & Acne Marks Face Brightening Dark Circle Covering Makeup Kit","USD 18.23","USD 9.11","50%","USD","8.0","USD 0.73","507","91.9%","https://s.click.aliexpress.com/e/_DBrmJ1D",,,,,,
"1005004753484890","https://ae04.alicdn.com/kf/S65a680fbb64e48b78e2d6c6ab7ee502aS.jpg",,"1Pcs Liquid Blush Velvet Matte Blusher Facial Pigment Long-lasting Natural Cheek Contour Blush Brightens Makeup Cosmetics","USD 2.99","USD 1.49","50%","USD","7","USD 0.10","23","73.3%","https://s.click.aliexpress.com/e/_DdoDL5Z",,,,,,
"4000812467749","https://ae04.alicdn.com/kf/S390550929c2448218dfdef2b16c25fefW.jpg",,"1 Pc Professional Makeup Black Long-lasting Eyeliner Pencil Waterproof Eyeliner Eyeshadow Pen Cosmetic Fashion Makeup Tools","USD 1.19","USD 0.83","30%","USD","7","USD 0.06","66","82.0%","https://s.click.aliexpress.com/e/_DC1FCsL",,,,,,
"1005004046579382","https://ae04.alicdn.com/kf/Sb8830d008ac14ba28ec6748ba582f22di.jpg",,"New 1PC Beauty Sponge Stand Storage Case Makeup Blender Puff Holder Empty Cosmetic Egg Shaped Rack Transparent Puffs Drying Box","USD 0.36","USD 0.25","30%","USD","7","USD 0.02","147","96.4%","https://s.click.aliexpress.com/e/_DdDMavN",,,,,,
"1005004639217182","https://ae04.alicdn.com/kf/Saef555f3acc4413498ca8e6cdf506392H.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100079769850.mp4","Professional Halloween Makeup Facial Paint Body 8 Colors Body Paint Oil Stage Make Up Pigment Safe Face Painting For Children","USD 4.08","USD 2.45","40%","USD","9.0","USD 0.22","118","97.1%","https://s.click.aliexpress.com/e/_Des4UKB",,,,,,
"1005003610103857","https://ae04.alicdn.com/kf/S91d1e6495d514e189e2348535c059fa4z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/337842024328.mp4","Red Wine Glass Makeup Brush Professional Foundation Powder Blush Brush Soft Cosmetic Brushes Make Up Accessories Beauty Tools","USD 4.38","USD 2.37","46%","USD","7","USD 0.17","31","93.3%","https://s.click.aliexpress.com/e/_DknkzTd",,,,,,
