"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"4000079249059","https://ae04.alicdn.com/kf/He57352c7c9bb42b29b9cc10ba0ad7f91p.jpg",,"50Pcs Cosmetic Make Up Brush Pen Netting Cover Mesh Sheath Protectors Guards","USD 2.52","USD 2.04","19%","USD","7","USD 0.14","202","98.5%","https://s.click.aliexpress.com/e/_DkEiodz",,,,,,
"1005004827509861","https://ae04.alicdn.com/kf/Sc629b9a7cfd9425c97f3297e19ae0e23C.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100092075790.mp4","8Pcs Professional Makeup Brush Set Soft Fluffy Hair Brushes Eye Shadow Foundation Blush Blending Beauty Cosmetics Makeup Tools","USD 2.50","USD 1.37","45%","USD","8.0","USD 0.11","2212","89.6%","https://s.click.aliexpress.com/e/_DnbZRCn",,,,,,
"1005002367777656","https://ae04.alicdn.com/kf/H92fa17d2482a49838ace0b7363f2a7d6z.jpg",,"Anime Demon Slayer Cosmetic Bag Kimetsu No Yaiba Toiletries Bag Women Makeup Bags Nezuko Zenitsu Girl Cosmetic Case Small Clutch","USD 4.27","USD 2.90","32%","USD","7","USD 0.20","34","88.0%","https://s.click.aliexpress.com/e/_Dmin5uJ",,,,,,
"32712790531","https://ae04.alicdn.com/kf/HTB15S.FmgLD8KJjSszeq6yGRpXaL.jpg",,"Women's Fashion Retractable Metal Brush Cosmetic Makeup Brushes Powder Foundation Blusher Brush Tool #Y","USD 1.20","USD 1.19","1%","USD","8.0","USD 0.10","62","90.0%","https://s.click.aliexpress.com/e/_DBppY83",,,,,,
"1005004460045321","https://ae04.alicdn.com/kf/S47607dd5f9c04334ba502fd4f30f3cb4i.jpg",,"Flortte Very Beautiful Aegyo-sal Eye Shadow Pen Liquid Eyeliner Pen Long-Lasting Waterproof Non-Smudge Eyeliner Makeup","USD 9.98","USD 7.98","20%","USD","7","USD 0.56","21","100.0%","https://s.click.aliexpress.com/e/_DC2DYbp",,,,,,
"1005004216096665","https://ae04.alicdn.com/kf/S7719f2fb1e064e828e8a3ee7f9b23610N.jpg",,"7pcs Professional Silicone Mask Brush DIY Home Salon Silicone Facial Mud Blending Brush for Skin Care Reusable Cosmetic Kit Tool","USD 5.98","USD 2.99","50%","USD","7","USD 0.21","204","98.4%","https://s.click.aliexpress.com/e/_DENPLth",,,,,,
"1005003536021142","https://ae04.alicdn.com/kf/H2cb64efacb16420aa28d189d5a4ac646z.jpg",,"3Pcs Makeup Remover Pads Microfiber Reusable Face Towel Make-up Wipes Cloth Washable Cotton Pads Skin Care Cleansing Puff","USD 2.18","USD 1.63","25%","USD","7","USD 0.11","328","100.0%","https://s.click.aliexpress.com/e/_DkVQQYx",,,,,,
"1005001454257273","https://ae04.alicdn.com/kf/H2ad2994c24ef416cb28d4019613f38091.jpg",,"12Pcs Makeup Remover Pads Cotton Face Cleansing Towel Wipe Washable Facial Rounds Flannel Scrubby Reusable Make-up Toner Pad","USD 6.30","USD 3.59","43%","USD","9.5","USD 0.34","120","95.6%","https://s.click.aliexpress.com/e/_DBrePnd",,,,,,
"1005003319128125","https://ae04.alicdn.com/kf/Haccd236ed95e425490b9a263dc8e4a211.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/327716265076.mp4","Body Makeup Tattoo Stickers Halloween Simulation Horror Bleeding Suture Scars Stickers DIY Halloween Decoration Party Supplies","USD 0.21","USD 0.14","32%","USD","7","USD 0.01","97","88.3%","https://s.click.aliexpress.com/e/_DmGlaCj",,,,,,
"1005004253913701","https://ae04.alicdn.com/kf/S1cd48ef11a4e46b8b84ff9235f24b427w.jpg",,"4pcs of  beauty eggs without sticking powder sponge powder puff makeup egg air cushion dry and wet dual-use makeup tools","USD 0.41","USD 0.29","30%","USD","7","USD 0.02","45","100.0%","https://s.click.aliexpress.com/e/_DEYCkpH",,,,,,
